x̌əɬ ti ʔuqədəbcut tiʔəʔ qəluʔbs.,His eyes sort of wobbled.,
gʷəsqkʼʷaʔɬləp,(lest) you folks get your breath blocked off,
xʷiʔəxʷ kʷi gʷat gʷəbəqəldubš.,No one can stop me anymore.,
qəliltxʷ ti wiwʼsu.,Make the children stop.,
diɬ qələb tiʔiɬ adshuyud ti adx̌̌əč,That was bad your making up your mind (that way).,
diɬəxʷ qələb tiʔiɬ səshuys ƛ'əsəɬəgʷəlalikʷs ʔə tə qəľəb,"It is bad the way it is habitually leaving bad (i.e., droppings).",
qələbil čələp dxʷʔal kayəʔ,You folks are getting in trouble with grandmother.,
ʔəsqələbiləxʷ ti sq̌əbuʔ.,The milk got bad.,
kʷədatəb ʔə tsiʔəʔ tiʔəʔ sqəlad ʔə tiʔəʔ tubədaʔs,She (the mother) takes the soiled clothing (diaper) of what was her child,
ʔuqəlalšti čəd,I had bad luck and got hurt.,
qəlbidbitəbəxʷ tsiʔiɬ sx̌aʔhus.,Sawbill was discarded (by the son of Coyote).,
qəlaligʷəds,his left,
adqəlaligʷədbid čəd,I'm at your left.,
ʔəsgʷədil čəd ʔal ti adqəlaligʷədbid,I'm sitting on your left.,
ʔəxʷqələləb,"An insult equivalent to saying ""You dirty thing!""",
ʔahəxʷ ʔal tiʔiɬ čaʔkʷ qəlʼqəladiʔ kʷi ɬuadsuwələliʔil,There on the shore in the snags you will be seen once in a great while.,
ʔuqəlqəlalitutəbicid čəd,I dreamt about you.,
ʔatəbəd. ʔuʔatəbəd. huy ʔuʔatəbəd. sqəlalitut. hikʷ ʔəsqəlalitut. tux̌ʷ bəuʔatəbəd,"He died, he died. Yet he died. (He had) power. (He had) great power and yet he died.",
sqəlalitut tiʔəʔ dəxʷtəšs ʔaʔ dəxʷəsx̌əɬ ʔə tiʔəʔ sqəlalitut,It is the spirit power that has afflicted and caused him to be sick,
swatixʷtəd sqəlalitut,earth power,
ɬušuɬtub ʔə tiʔiɬ sqəlalitut.,The power will show them (how to mark their faces).,
"lədaʔacut, lədaʔacut tiʔəʔ sqəlalitut. gʷəl gʷədəxʷəshaydubs ʔə tiʔəʔ ʔuləqəd. tulʼʔal qʼixʷ tiʔəʔ sqəlalitut.","They identify themselves, these powers identify themselves. So that the one who is listening will know it. This power is from up-river.",
x̌ax̌aʔ sqəlalitut gʷədxʷukʷaxʷatəbs kʷi ʔəsqəqalil,sacred spirit power which can help someone who is ill,
ʔəsqəqalil tiʔiɬ stubš ʔal ti x̌əɬalʔtxʷ,The man in the hospital is sick.,
"ʔəsx̌əɬ, ʔəsčal kʷi tudəxʷqəqalils",He is ill; what caused his unfortunate illness?,
qəlbaxʷ,It's starting to rain.,
"ʔabilʼəxʷ čəd gʷəʔibəš, ɬualc̕uqəlbas čəda gʷəƛ'ax̌","If I walk when it's raining, I get cold.",
"ʔəsqpali tsi dsqa, ckʼʷaqid sx̌aƛ's kʷi gʷəsuʔibəšs ɬuʔuqəlbas",My older sister is crazy. She likes to walk when it's raining.,
tuasx̌əc čəd gʷəʔəƛ'əd yəx̌iʔ ʔuqəlb,I was afraid to come because it rained.,
ʔəxʷqələbil,(The river) is turbid.,
ɬubəbəlkʷaxʷ əlgʷəʔ dxʷʔal tiʔəʔ diʔəʔ č'it ɬqʼucid ʔə tiʔəʔ diʔəʔ sʔilucid ʔə dxʷqəlb.,"And they would again return to this near-place across from the mouth of ""Muddy River"".",
ʔuqəlbič čəd,I got caught in the rain,
qəlbut tiʔiɬ sʔušəbabdxʷ tux̌ʷ čəxʷ ʔəshigʷəd,Even though poor you (should) uphold them.,
ʔəsʔəx̌id əwʼəʔ tiʔiɬ ƛ'udsəsqəldub ʔə tiʔiɬ cəxʷʔacəc sɬəɬadəyʔ dxʷʔal kʷi gʷədsʔux̌ʷ dxʷʔistəʔulgʷədxʷ gʷəšayiləd,Why is it that I am forbidden by the woman where I am not to go hunting in that direction.,
gʷəl qəldub ʔə tsiʔəʔ ʔadad,And Magpie tells her to stop it.,
sqəlibutəxʷ,old and infirm,
ʔəsx̌ʷuqʼʷədis ʔə tiʔəʔ sqiqəlikʷs,with a little blanket pinned around her,
tuqəlʼqəliləxʷ əlgʷəʔ tustab,They got lots of things.,
tuqəlʼqəliləxʷ kʷi sʔic̕əb ʔə tsiʔiɬ skʼʷuys,His mother got lots of blankets.,
x̌ʷulʼ ʔəsq̌əlʼqəlil,There was simply lots!,
gʷəl qəlʼqəlil,And there were many.,
bəciqʷ tiʔiʔəʔ gʷəl qəlʼqəlil kʷədiʔ sxʷiʔxʷiʔs.,They dug (again) until they had lots of roots.,
"ʔuʔalil tiʔiɬ sƛ'ax̌ʷdup, qəlʼqəlisac.","He went into the brush, the briars.",
bəqəluʔbəxʷ,(eyes) get back into sockets,
č'ič'it dqəʔluʔb.,(Come) a bit closer my beloved eyes.,
kʷədad tiʔəʔ qəlx̌ tuast'əlqayʼtxʷ dəxʷuc̕t'usəbs.,She took the dried salmon eggs which had been soaking that she used to wash her hair.,
ʔuqəɬ čəd,I woke up.,
qɬaxʷ tiʔəʔ bəščəb,Mink woke up.,
ʔuqəɬc,"He woke me up (as was his intention, e.g., he shook my shoulder).",
ɬuqəɬc čəxʷ ʔal kʷi ɬuʔɬp ʔal təqačiʔ,Wake me up tomorrow morning at eight.,
ʔuqəɬcaxʷ,He just woke me up.,
ʔuqəɬc čəxʷ,You woke me up.,
ʔuqəɬcid čəd ʔu,Did I wake you up?,
qəɬcutəxʷ ɬi,You all wake up now!,
"qəɬcutəxʷ, qəɬcutəx! gʷədil, gʷədil. hagʷəxʷ tudᶻax̌ tə swatixʷtəd",Wake up! Wake up! Get up! Get up! For a long time this world has been moving.,
"qəɬcut, qəɬcut! tiləb čəxʷ ʔugʷədil. ɬuwʷiʔəxʷ bələʔitut","Wake up, wake up! Get up immediately. (So) you will not fall back to sleep.",
ʔuqəɬtəb čəd,He deliberately woke me up!,
ʔuqəɬdubš tə x̌ʷalituts,His snoring woke me up.,
ʔuqəɬdubutəxʷ,He finally woke himself up.,
ʔuqəɬdubut čəd,I woke up ( without an alarm going off).,
ʔuqəɬdubš čəxʷ,You woke me up.,
cutcuttəb ʔə tiʔiɬ ʔaciɬtalbixʷ x̌əɬ ti gʷəqɬad.,Spoke the people somewhat startled.,
ləqəp,getting senile,
ʔəsqəp čəxʷ,You are crazy.,
ʔugʷəqpad čəd,Someone cast a spell on me; I'm anesthetized; I'm not all here.,
gʷəqpatəb čəd,He anesthetized me.,
sqʼəbiyaʔaləqəp xʷuʔələʔ,It smells like a skunk.,
ləqəp̕ dxʷʔal tudidiʔi,(The bird) landed over there.,
ʔuqəp̕ tə buʔqʷ ʔal tə qʷuʔ,The duck landed on the water.,
ʔuqəp̕əd čəd tiʔəʔ hud,I smothered the fire.,
ʔuqəp̕txʷ čəd tiʔəʔ ƛ'uləsaqʼʷ,I landed the airplane.,
ʔuqəsqəbitəb čəd,He talked to me (even though I didn't want to listen).,
sqəyiqəlʼ čəd ʔə kʷi dsx̌alalikʷ,I don't know how to write.,
sqəyiqəlʼ čəd ʔə kʷi gʷədssaqʼʷ,I don't know how to fly.,
ʔəsx̌əɬqid čəd,I have a headache.,
šəqiyaqid ʔə tə səxʷʔigʷəɬ,top of a ladder,
ʔutugʷiyaqidəxʷ čəd,The water went over my head.,
ləgʷədaqid tə sɬaqʼs,He fell on his head.,
dxʷhaʔɬqid ʔal st'ilib,He has a good voice for singing.,
dxʷhikʷqid kʷi adsugʷadgʷəd,Speak in a loud voice.,
dxʷyəqqid kʷi adst'ilib,Sing loudly!,
ʔəsqiqʼ čəd,I'm kept (here).,
ʔuqiqʼitəb čəd,I was arrested.,
ɬutəlawil čəɬ qitalətxʷ ʔə ti ʔalʔal,Let's run around the house.,
qiyəʔ čəd dxʷʔal sx̌ʷilʼ,I get lost easily.,
tiʔiɬ swatixʷtəds əlgʷəʔ gʷəl qiyəʔ dxʷʔal dxʷc̕əbtəbs,Their land was easy to clear.,
tusaqʼʷtxʷ dxʷšəq gʷəl xʷit'ild dxʷʔal tiʔiɬ č'ƛ'aʔ gʷəl tudᶻuqʼʷil ti č'awəyʔ ʔə ti sʔax̌ʷuʔs huy qiyədxʷ gʷəl huydxʷ,He (the crow) flew up high and dropped it (the clam) to the rock and broke the shell of the clam to make it easy to eat.,
ɬuxʷiʔəs ləxʷ̌əƛ' ʔə kʷi qiʔqiyəʔ,So it will not break easily.,
diʔɬ kʷi gʷadsɬəbɬəbc̕qs,Your nose might run.,
ʔəsx̌əɬqs čəd,I have a sore nose.,
ʔušac̕qsəxʷ,He breathed his last.,
ʔəxʷšac̕qsəb,"die, breathe one's last",
qʼit'qsəd,"hang it from a peg, nail, corner of a door, etc.",
ʔəsqʼʷuʔqs,joining of two points,
gʷədxʷťəsqscid čəd,I'll punch you in the nose.,
ʔudxʷtəsqsdubuɬ,He punched us in the nose.,
ʔudxʷɬič'qsəd,Someone cut his nose.,
dəxʷšukʼʷilqsədəxʷs,when she grayed their noses,
"ʔəsqʼəčalqs tiʔəʔ stubš, ƛ'əlbiləs.",The male has a crooked nose when it matures.,
ʔutx̌ʷayqsəd čəd,I pulled his beard.,
"ʔəbilʼəxʷ gʷəl qʼagʷalx̌ʷ, tux̌ʷ kʼʷəɬ x̌ʷəc tiʔiɬ qʼagʷalx̌ʷ.","Sometimes it is flax, only they say the flax was sharp.",
xʷiʔ gʷədsəsqʼalbid,I don't believe it.,
"huy, qʼaqʼaladəxʷ tiʔəʔ diʔəʔ bədaʔ ʔə tsiʔəʔ",Then he fools the son of the woman.,
qʼalalqʼalcid.,He's fooling you.,
ʔuqʼalalqalacid ti xʷiʔ ləhaʔɬ,The dirty thing is fooling you.,
labəxʷ ʔuqʼaƛ'əb,It has become very cloudy.,
ʔuqʼaxʷ,It froze.,
ʔəsqʼaxʷ,It's frozen.,
ɬuqʼaxʷatəb tiʔəʔ dəxʷʔaʔs.,It will be frozen where he is.,
ɬuqʼax̌əd čəd ti ʔəʔutx̌əs,I'm going to uncover the canoe.,
qʼax̌ad,"Uncover it, e.g., throw covers off it",
qʼax̌acut dxʷʔal tədiʔ sqaqagʷəɬ.,He showed himself to yonder noble child.,
ʔəsqʼax̌dxʷəxʷ čəd,It's clearly visible to me now; I see it.,
ʔuqʼax̌dxʷ čəd ti ləʔibəš,I got a glimpse of him walking (by).,
ʔuqʼax̌ičtəb,He was uncovered.,
ʔuqʼax̌ičc,Someone uncovered me.,
ʔuqʼax̌usc,Someone uncovered my face.,
qʼəʔqʼax̌acut tiʔəʔ,He shows himself a little.,
ʔəsqʼcab čəd,I can't reach (my goal).,
ʔəsqʼcabəxʷ,"be inadequate, e.g., not tall enough to reach something, no longer able to use one's spirit powers because of age, etc.",
hagʷəxʷ ʔal tiʔəʔ diʔəʔ tudsč'ač'asəxʷ həlaʔb gʷəl ʔəsqʼcab əlgʷəʔ yəx̌i tucut tiʔəʔ diʔəʔ diič'uʔ,"It was a long time ago when I was a very young child yet, and they were lacking because one had said...",
ʔəsqʼcabil tə dsʔ̌əɬəd,I'm lacking food.,
qʼəbəɬ cədiɬ,even he,
qʼəbəɬ ʔu kʷsi x̌aʔx̌alus tux̌ʷ gʷədsəsx̌ʷalʼ.,Would even a raccoon simply get the better of me? (Wouldn't I succeed even in hunting raccoon?),
qʼəbəɬ,even though,
gʷəqʼəbəɬ cədiɬ.,Such a one is he!,
kʷədadəxʷ əlgʷəʔ tiʔəʔ ʔəsšab biac gʷəl ɬudəgʷadəxʷ əlgʷəʔ ʔal ləsak gʷəl ɬuqʼəc̕ucid əlgʷəʔ.,"They take this dry meat and put it in a sack, and they close (stitch or tie) the top.",
ʔəsqʼəč,"bent, crooked",
ʔuqʼəčcid čəd,I bent it.,
ʔəsqʼəčqʼəčačiʔ,crooked arms,
ʔəsqʼəčqʼəčalus,crooked eyes,
ʔəsqʼəčaʔɬdəɬ tsiʔiɬ p̕uayʔ,A flounder has a crooked mouth.,
ʔəsqʼəčqʼəčšad,crooked legs (from groin to toes),
ʔəsqʼəčqʼəčɬx̌aʔ,crooked thighs,
"ʔəsqʼəčalqs tiʔəʔ stubš, ƛ'əlbiləs.",The male has a crooked nose when it matures.,
ʔəspuyʼ tiʔəʔ qʼəčic,The bow is curved.,
ləqʼəd čəd,I'm going slowly.,
x̌ʷulʼab čəd qʼ̌əd,I'm real slow.,
ɬuqʼəd,will be poking along,
gʷəsqʼədᶻuʔsəs,if it be his hair,
ləšabdxʷ tiʔəʔ sqʼədᶻuʔs.,She dried her hair.,
xʷqʼəlʼtəd ʔə wəlis,lichen,
ʔəsqʼəls,steam cook,
ƛ'uqʼəlstəb,they would steam cook,
"ʔa kʷədiʔ sqʼiqʼəlaɬ, sʔiƛ'ub səsqəlikʷ ʔə tiʔiɬ sɬadəyʔ, ʔəsxʷukʼʷadis.","There is a small woven mat just the right size for the woman to use as a wrap, pinned (fastened).",
ɬuqʼəlb čəd,I'm going to stay overnight.,
taqʼt tiʔiɬ bəsəsqʼ̌əlbs ʔal ti swatwatixʷtəd,It spends the night in trees up on shore.,
x̌əɬ ti ɬudəxʷqʼəlbs,where he was sort of going to camp,
x̌ʷulʼ čəɬ ɬəʔiɬqʼəlb.,We will just spend the night (before going on).,
ləqʼəlbiluɬ čəd,I'm coming to camp overnight.,
ləqʼəlqʼəlb,camping out (in several places),
"qʼəlucut ɬi, dqəluʔb.","You folks, my eyes, slink over (here).",
x̌əɬ ti gʷəqʼəlx̌ad tiʔəʔ qəluʔbs.,His eyes were sort of surprised.,
ʔuqʼəp,"It formed a lump, (muscle) cramp.",
ʔuqʼputəb ʔə ʔadad.,Magpie gathered it up.,
xʷiʔəxʷ ti tusqʼəpalič.,The marsh is no more.,
ʔəsqʼəpwič,it has a humpback,
x̌ʷulʼab ʔə qʼət'əx̌ʷalx̌ʷ,just like a towel-sized mat,
ʔuqʼx̌ad,called him names,
qʼx̌abactəbəxʷ tiʔiɬ kawʼqs.,They called Raven names.,
ʔuqʼx̌abactəb,really be given a dressing down for several minutes,
ʔuqʼəyil,He became lazy.,
ʔəsqʼəyil,He is lazy.,
ʔəsqʼəyqʼəyuʔus,(He) is crippled.,
huy dᶻəgʷaʔ kawʼqs ʔəsqʼəyuqʼʷ,Raven is noted for his big appetite.,
hiʔab qʼič tiʔiɬ puʔtəd,The shirt is too expensive.,
ʔa ti dsy̌əcəb cay qʼič,I have very important business.,
ʔa ʔu kʷi xʷiʔ ləqʼič ʔə tə puʔtəd,Is there any shirt that is not expensive?,
qʼič dxʷqaləp,high-ranking unmarried woman,
ʔəsqʼikʷ,"appear, be in view",
ʔəsqʼikʷ tiʔiɬ sqigʷəc,The deer appeared.,
ʔəsqʼigʷəxʷ,It's just visible now.,
ʔəsqʼigʷəxʷ gʷəl tux̌ʷ xʷiʔ gʷədskʷəddxʷ,"It's in sight, but I can't get it (an animal being hunted).",
daʔxʷ ʔuqʼigʷəx̌əd,"The edge is showing. (e.g., the moon is just peeking over the hill)",
tuləsqʼil čəd,I was riding on it.,
ləsqʼil čəd liɬʔal ti lilud,I came on the train.,
ʔalil tiʔiɬ ƛ'usqʼil ʔə tiʔəʔ diʔəʔ ƛ'xʷayʔ,it was the time when dog salmon would come up (would swim upstream) (to spawn),
tuqʼiləxʷ ti sʔuladxʷ tulʼčaʔkʷ,Salmon arrived from (way) out.,
qʼiləxʷ tiʔəʔ yəlʼyəlabs,His parents arrived (where they were going).,
ləxʷəbtəb əlgʷəʔ dxʷʔal ʔəsqʼil,he threw them on board,
gʷəl tiləb ləsqʼil haʔɬ,And it was suddenly loaded nicely.,
qʼilid tə sʔəɬəd čəxʷa ʔux̌ʷtxʷ dxʷʔal dqʼilʼbid,Load the food (into the cart) and take it to my car.,
qʼilitəbəxʷ dxʷʔal tiʔəʔ qʼilʼbid,It's been put into the canoe.,
tux̌ʷ čəd tuqʼilitəb,But I was forced to get on,
xʷiʔəxʷ gʷəsqʼildubs ti tiʔəʔ ʔiišəds.,They did not manage to get her relatives into (their) canoe.,
qaha tiʔiɬ ƛ'uasqʼiltxʷ,It holds many people.,
x̌ʷulʼ səsaʔliʔ tiʔiɬ ƛ'uasqʼiltxʷ,It holds only two people.,
bələsqʼiltubəxʷ ʔə tiʔəʔ cədiɬ qʼilʼbids əlgʷəʔ,They had their canoe loaded again.,
tuasqʼilil gʷəl tubəqʼʷibəxʷ,He's been in (the car) and gotten out again.,
tuasqʼilil čəd,I went along (more just to keep him company).,
qʼilagʷil ʔal tə stiqiw,mounted the horse,
dəxʷqʼilagʷil,in order to get in (a canoe),
ʔuqʼilagʷil čəd,I went (and had a definite purpose in going).,
ʔuqʼilagʷis čəxʷ yəx̌i diɬ dəxʷəshuys tiʔiɬ stiqiw,You ride it because that is what a horse is for.,
ʔuqʼilagʷisəb čəd,Someone got in with me.,
qʼilagʷisəb tiʔiɬ stiqiw,A horse is ridden.,
ʔuqʼilab čəd ʔə tiʔəʔ stab,I'm putting my things in.,
stabaɬ qʼilʼbid,What kind of canoe is that?,
diɬ ʔu bəqʼilʼbid tiʔəʔ stiqiw. xʷiʔ ləqʼilʼbid gʷəl qʼilagʷisəb tiʔiɬ stiqiw,Is a horse a vehicle? It is not a vehicle even though a horse is ridden.,
qʼilʼbid ƛ'utəx̌ʷəd ʔə ti stiqtiqiw,"wagon, buggy",
See Elmendorf pp. 170-192.,,
ʔa tiʔəʔ dqʼilaličtubicid,There for you is a load of gifts I (bring).,
qʼilus čəd,getting up the hill,
ləqʼililus čəd,I'm now getting up to the top (of the hill).,
ƛ'uqʼiqʼəlaʔkʷčup ʔal tiʔəʔ dəxʷʔacəc əlgʷəʔ,He brings wood by canoe where they are.,
sac̕əb. pədšiabac ƛ'usqʼils. ʔəsqʼilaɬdᶻəd.,Spring salmon. (In the) springtime they come up. They are there now (in the creek).,
ʔuqʼiƛ'dxʷ čəd,I wounded him.,
ʔuqʼiƛ'dub čəd,I got wounded.,
ʔəsčal tiʔiɬ adəxʷqʼiƛ'qid,How did you wound your head?,
ʔəsčal kʷi adəxʷqʼiƛ'šəd,How did you wound your foot?,
ləsqʼiƛ'qʼiƛ'.,He was wounded.,
tuʔux̌ʷtubəxʷ ʔə kʷi tusʔux̌ʷtubs tsiʔəʔ cədiɬ tuasqʼiƛ'qʼiƛ'.,"They took this wounded one who had been taken (i.e., rescued).",
qʼiqʼx̌ʷuʔil,getting short (time is running out),
sqʼiqʼx̌ʷuʔap,"short person, short of stature",
tudsəsqʼitbid gʷəl tə huy xʷiʔəxʷ,I was keeping it (for later) but it's gone now.,
tudsəsqʼitbid gʷəl huy xʷiʔəxʷ,I had it put away (for lunch) but now it's gone.,
ʔəsqʼit'txʷ čəd,I have it put up. I have it put away.,
lədxʷqʼixʷ čəd,I'm going upstream.,
lədxʷqʼixʷ,going upriver,
stulʼqʼixʷ,east,
ʔal tiʔəʔ qʼixʷus swatixʷtəd,"of this high country, of this upriver country",
xʷiʔ gʷəsuʔux̌ʷs dxʷqʼxʷucid.,They do not go upstream (in the Skagit beyond the) confluence (of the Baker).,
ʔəstab kʷi gʷədsqʼpucid.,What can I pay you?,
diɬəxʷ səqʼt'isəb ʔə tsə sx̌aʔx̌aʔs.,His mother-in-law got fed up.,
diɬəxʷ kʷədiʔ səqʼt'isəbsəxʷ.,They were getting impatient (waiting for him).,
ʔəsqʷacdxʷ čəd,I doubt it.,
dxʷsqʷacdub čəd,they doubted me,
cay čəxʷ ʔəsqʷadᶻil.,You are looking pale.,
qʷagʷəb gʷəɬ tə xʷšəbəd,"sweetness of the bee (i.e., honey)",
ʔəsqʷalus ti stubš ʔuʔilaɬ sqəlalitut,The man singing his power song has his face painted.,
"ʔəxʷqʷalusəb ʔə tiʔəʔ qah təbɬ, pəɬt təbɬ.","His face was painted with lots of ochre, thick ochre.",
"diʔɬəxʷ kʷi supipəkʷpəkʷ ʔə cədiɬ təsəxʷqʷaluss, səxʷliqʼʷuss.","Suddenly small pieces of his face paint, his red face paint (began to) flake off.",
ləšudub tiʔəʔ səsqʷalcs.,"They saw his boiling (i.e., his food cooking on a fire).",
ʔəskʷukcut ʔə tiʔəʔ sušəɬs səsqʷalcs.,He was cooking for himself what was set to boil.,
ʔuqʷalcalikʷ čəd,I'm canning.,
... gʷəl tiʔəʔ sqʷiʔqʷaliʔ ƛ'uƛ'ax̌ʷ dəxʷəsdaʔətəbs tiʔəʔ diʔəʔ sqʷaliʔəbš dxʷʔal tiʔəʔ sqʷiʔqʷəliʔ swatixʷtəd,... and grass (or hay) grows (there) so they named the Nisqually for the grassy land.,
huy qʷaɬadəxʷ sixʷ tiʔəʔ wiwʼsu ɬulilcutəs.,Then he drove the children off so they would go away.,
ʔuqʷaɬətəb čəd,I got kicked out.,
tiləbəxʷ ʔuqʷaɬatəb ʔə tiʔəʔ sbiaw.,Coyote drove them off.,
haʔɬ kʷi ƛ'uadsəsšuucbicut ʔal kʷi ƛ'uadsəqʷɬalps,Watch out well for yourself while you drive.,
dxʷsqʷɬalps čəd,I'm a shepherd.,
x̌ʷulʼ čəd ʔuqʷaɬqʷəɬ,I was simply driven away.,
lil uʔxʷ čəda ƛ'uqʷaɬqʷaɬ.,Far away yet and I am driven off.,
"gʷəl tulil ɬuqʷaɬqʷaɬatəb tsiʔiɬ həbuʔ,",Pigeon was driven away (from them) to a distance.,
qʷaɬqʷaɬatəb ʔə tiʔiɬ.,They expelled her.,
x̌ʷulʼ čəd ʔuqʷaɬəɬqʷəɬ,"(Wherever I went,) I got kicked out.",
dayʔəxʷ tuasqʷaqʷtxʷ tiʔiɬ tuʔacəc,That was all that was left right there on that spot.,
ʔuqʷat,snows,
ƛ'uqʷat,would snow,
ʔəsqʷat,lie,
dəxʷuqʷatads,"place, to lay something down",
ʔuqʷatad ʔal tiʔiɬ čəgʷalatxʷ.,He stacks it outside.,
ʔuqʷatatəb tiʔəʔ tux̌əč ʔə tiʔəʔ sbiaw.,"The will of Coyote was laid down (i.e., carried out).",
dayʼəxʷ tuasqʷaqʷttxʷ kʷsi ʔacəc.,All she had lying there was just a little bit.,
ʔuqʷatagʷiləxʷ čəɬ,We went to bed.,
haacəlqid qʷatdup tiʔiɬ sqʼədᶻuʔs,(woman) with long hair that falls freely,
ʔuqʷatič čəd,snow on me,
qʷatqʷatatəbəxʷ tiʔəʔ bəkʼʷ stab biac,All the pieces of meat were laid about.,
ʔuqʷcab čəd,I slipped.,
ləcučuqʷud čəd tiʔəʔ qʷiqʷɬayʔ gʷəl qʷcab tiʔiɬ sduukʷ,I was whittling a stick and the knife slipped.,
ʔuqʷcagʷil čəd,I slid down.,
ʔuqʷiqʷcawil čəd,"I went sledding, skating.",
ʔuqʷcagʷis,I slid down (the bank) after it.,
ʔuqʷcabšəd čəd,My foot slipped.,
ʔaɬ ti dsutəlawil ʔal ti sqʼaxʷ čəda ʔuqʷcabšəd čəda ʔubəč,I was running fast on the ice and I slipped and fell.,
ʔəsqʷəlubusəxʷ tsiʔiɬ,She's getting gray now.,
qʷuqʷulubusəxʷ čəxʷ,You're getting a bit gray.,
ʔəsqʷəlubayqsəxʷ,His beard is gray now.,
ʔəsqʷəlubqidəxʷ tsiʔiɬ,She's gray now.,
ʔuqʷəqʷ,It burst.,
ʔuqʷqʷud čəd,I burst it.,
ʔuqʷəqʷdxʷ čəd,I burst it accidentally.,
sqʷšaab,the fog,
ʔəsqʷšaab,foggy,
ʔuqʷšaab,become foggy,
huy qʷšabəxʷ.,Then it became foggy.,
ʔuqʷšab,fog came in,
ləqʷšab,fog is coming in,
ʔəsqʷšab,it's foggy,
t'̌əq sqʷšab,thick fog,
kʷədadəxʷ əlgʷəʔ tiʔəʔ ʔəsšab biac gʷəl ɬudəgʷadəxʷ əlgʷəʔ ʔal ləsak gʷəl ɬuqʼəc̕ucid əlgʷəʔ gʷəl ɬuʔaʔ ɬušəq ʔal tiʔiɬə qʷəšəbalʔtxʷ ti ɬusʔatxʷs əlgʷəʔ,"They take this dry meat and put it in a sack; they close (stitch or tie?) the top shut, then it will be there up high in the smoke house they'll have it.",
ləqʷiʔad tiʔiɬ stubš,That man is hollering.,
ʔuqʷiʔaac čəd tiʔiʔiɬ,I attracted their attention by yelling.,
ʔuqʷiʔadtub kʷi dsda,They called out my name in a loud voice (for all to hear).,
ʔuqʷiʔqʷiʔad tiʔiʔiɬ,They hollered.,
tiləbəxʷ kʷi suqʷiʔqʷiʔads ʔə kʷədiʔ diʔucid ʔal tiʔəʔ stuʔtələkʷ.,Suddenly he yelled on the other side of this little river.,
ʔəsqʷib,"ready, prepared, fixed up",
ʔəsqʷibəxʷ,get ready now,
ʔəsqʷibəxʷ čəd dxʷʔal kʷi dsƛ'a tawd,I'm getting ready to go to town.,
